"","state_county_fips_code","select_state","select_county","select_state_county_tract","primary_ruca_code_2010","secondary_ruca_code_2010","tract_population_2010","land_area_square_miles_2010","county","tract"
"441","37051","NC","Cumberland County","37051003002",2,2,2751,22.2332609263055,"051","003002"
"442","37051","NC","Cumberland County","37051003102",1,1,4019,5.44369587812762,"051","003102"
"443","37051","NC","Cumberland County","37051003103",1,1,5325,3.56219488275621,"051","003103"
"444","37051","NC","Cumberland County","37051003104",1,1,6524,8.08116987414613,"051","003104"
"445","37051","NC","Cumberland County","37051003201",1,1,11431,12.2857843356803,"051","003201"
"446","37051","NC","Cumberland County","37051003203",1,1,5884,1.88286084723172,"051","003203"
"447","37051","NC","Cumberland County","37051003204",1,1,8569,2.3671356778487,"051","003204"
"448","37051","NC","Cumberland County","37051003205",1,1,5316,2.64387248126246,"051","003205"
"449","37051","NC","Cumberland County","37051003302",1,1,4985,2.07405130834583,"051","003302"
"450","37051","NC","Cumberland County","37051003304",1,1,7404,1.98974512623225,"051","003304"
"451","37051","NC","Cumberland County","37051003305",1,1,6350,2.96555814158212,"051","003305"
"452","37051","NC","Cumberland County","37051003307",1,1,4467,3.32335478002215,"051","003307"
"453","37051","NC","Cumberland County","37051003309",1,1,6134,1.61764726323056,"051","003309"
"454","37051","NC","Cumberland County","37051003310",1,1,5500,1.04207934554137,"051","003310"
"455","37051","NC","Cumberland County","37051003311",1,1,2752,0.488859793944991,"051","003311"
"456","37051","NC","Cumberland County","37051003312",1,1,6980,1.83210076649004,"051","003312"
"457","37051","NC","Cumberland County","37051003313",1,1,5335,2.493676418578,"051","003313"
"458","37051","NC","Cumberland County","37051003314",1,1,7126,2.82118913292262,"051","003314"
"459","37051","NC","Cumberland County","37051003401",1,1,3936,4.50011196963075,"051","003401"
"460","37051","NC","Cumberland County","37051003402",1,1,1947,2.43083056755475,"051","003402"
"461","37051","NC","Cumberland County","37051003403",1,1,3618,1.1379388630372,"051","003403"
"462","37051","NC","Cumberland County","37051003404",1,1,1093,2.00641508763747,"051","003404"
"463","37051","NC","Cumberland County","37051003405",1,1,1975,1.05655933541005,"051","003405"
"464","37051","NC","Cumberland County","37051003406",1,1,1523,2.2887287508668,"051","003406"
"465","37051","NC","Cumberland County","37051003407",1,1,2316,2.82523509761435,"051","003407"
"466","37051","NC","Cumberland County","37051003408",1,1,4725,3.43769507812391,"051","003408"
"467","37051","NC","Cumberland County","37051003500",1,1,4621,2.26328538973926,"051","003500"
"468","37051","NC","Cumberland County","37051003600",1,1,4981,12.1457968145026,"051","003600"
"469","37051","NC","Cumberland County","37051003700",2,2,7322,63.2250523940651,"051","003700"
"470","37051","NC","Cumberland County","37051003800",1,1,2977,4.12102951828348,"051","003800"
"471","37051","NC","Cumberland County","37051980100",10,10,0,35.6849004705813,"051","980100"
"472","37051","NC","Cumberland County","37051980200",10,10,505,13.1543814102614,"051","980200"
"473","37053","NC","Currituck County","37053110101",5,5,542,26.6247777981983,"053","110101"
"474","37053","NC","Currituck County","37053110102",2,2,1545,17.2270300094055,"053","110102"
"475","37053","NC","Currituck County","37053110200",2,2,6922,75.1109402823488,"053","110200"
"476","37053","NC","Currituck County","37053110301",2,2,4243,14.4748728565538,"053","110301"
"477","37053","NC","Currituck County","37053110302",2,2,2922,64.2628556580185,"053","110302"
"478","37053","NC","Currituck County","37053110401",6,6,3425,24.864892424212,"053","110401"
"479","37053","NC","Currituck County","37053110402",5,5,3948,39.2868283559615,"053","110402"
"480","37053","NC","Currituck County","37053990100",10,10,0,0,"053","990100"
"481","37055","NC","Dare County","37055970101",4,4,3675,7.0765574975637,"055","970101"
"482","37055","NC","Dare County","37055970102",4,4,3220,7.99614631419142,"055","970102"
"483","37055","NC","Dare County","37055970200",4,4,4636,2.77677193871169,"055","970200"
"484","37055","NC","Dare County","37055970300",4,4,6278,6.58285173522039,"055","970300"
"485","37055","NC","Dare County","37055970400",4,4,2789,14.6851753753299,"055","970400"
"486","37055","NC","Dare County","37055970501",10,10,1246,291.547802924183,"055","970501"
"487","37055","NC","Dare County","37055970502",10,10,4322,33.5091336330516,"055","970502"
"488","37055","NC","Dare County","37055970601",7,7,5995,8.21537088202725,"055","970601"
"489","37055","NC","Dare County","37055970602",10,10.3,1759,11.0297846939831,"055","970602"
"490","37055","NC","Dare County","37055990100",10,10,0,0,"055","990100"
